url_path,views_total,views_unique
/mevanlc/reefs-runner-win,4,1
/mevanlc/reefs-runner-win/releases/tag/5af4b81,2,1
/mevanlc/reefs-runner-win/actions/runs/26415617430,1,1
/mevanlc/reefs-runner-win/actions/runs/26415617430/job/77759319454,1,1
/mevanlc/reefs-runner-win/releases/tag/a4d17d7,1,1
