url_path,views_total,views_unique
/mevanlc/dartboard,4,4
/mevanlc/dartboard/issues,1,1
/mevanlc/dartboard/tree/1c10df78b01fe3597094df7377256d030bcca883/dartboard-picker-core,1,1
/mevanlc/dartboard/tree/bef1b914c39f004926a3c58bdae3ea565f2156ac/dartboard-picker-core,1,1
