url_path,views_total,views_unique
/mevanlc/aics,17,6
/mevanlc/aics/actions,13,1
/mevanlc/aics/releases,12,1
/mevanlc/aics/tags,9,1
/mevanlc/aics/actions/metrics/usage,6,1
/mevanlc/aics/releases/new,5,1
/mevanlc/aics/releases/tag/v0.4.0,4,1
/mevanlc/aics/actions/runs/25203771692,3,1
/mevanlc/aics/actions/runs/25204150596,3,1
/mevanlc/aics/actions/runs/25204150596/job/73901170232,2,1
