url_path,views_total,views_unique
/mevanlc/aics,12,2
/mevanlc/aics/releases,5,1
/mevanlc/aics/actions/runs/24019275090/job/70044685132,2,1
/mevanlc/aics/releases/tag/v0.1.1,2,1
/mevanlc/aics/actions,1,1
/mevanlc/aics/actions/runs/24019275090,1,1
/mevanlc/aics/actions/runs/24019275090/job/70044685121,1,1
/mevanlc/aics/actions/runs/24019275090/job/70044685122,1,1
/mevanlc/aics/commits/v0.1.1,1,1
/mevanlc/aics/compare/v0.1.1...v0.1.2,1,1
