url_path,views_total,views_unique
/mevanlc/userscripting-ai-skill,3,1
/mevanlc/userscripting-ai-skill/tree/main/userscripting,3,1
/mevanlc/userscripting-ai-skill/tree/main/userscripting/examples,2,1
