url_path,views_total,views_unique
/mevanlc/diffoscope,1,1
/mevanlc/diffoscope/blob/master/.coveragerc,1,1
/mevanlc/diffoscope/blob/master/.dockerignore,1,1
/mevanlc/diffoscope/blob/master/.gitattributes,1,1
/mevanlc/diffoscope/blob/master/.gitlab-ci.yml,1,1
/mevanlc/diffoscope/blob/master/extras_require.json,1,1
/mevanlc/diffoscope/tree/master/bin,1,1
