url_path,views_total,views_unique
/mevanlc/trache,15,4
/mevanlc/trache/blob/main/README.md,4,1
/mevanlc/trache/edit/main/README.md,4,1
/mevanlc/trache/actions,3,1
/mevanlc/trache/actions/runs/24115005601,2,1
/mevanlc/trache/releases/tag/v0.2.0,2,1
/mevanlc/trache/actions/runs/24115005601/job/70357167968,1,1
/mevanlc/trache/actions/runs/24115005601/job/70357287661,1,1
/mevanlc/trache/commit/17100746996201b4d7776cef41e755b282277e52,1,1
/mevanlc/trache/releases,1,1
